timestamp,traffic
2019-12-06 10:31:00,344
2019-12-06 10:32:00,310
2019-12-06 10:33:00,242
2019-12-06 10:34:00,310
2019-12-06 10:35:00,342
2019-12-06 10:36:00,288
2019-12-06 10:37:00,328
2019-12-06 10:38:00,256
2019-12-06 10:39:00,270
2019-12-06 10:40:00,296
2019-12-06 10:41:00,252
2019-12-06 10:42:00,236
2019-12-06 10:43:00,256
2019-12-06 10:44:00,232
2019-12-06 10:45:00,252
2019-12-06 10:46:00,262
2019-12-06 10:47:00,236
2019-12-06 10:48:00,308
2019-12-06 10:49:00,204
2019-12-06 10:50:00,312
2019-12-06 10:51:00,276
2019-12-06 10:52:00,274
2019-12-06 10:53:00,378
2019-12-06 10:54:00,272
2019-12-06 10:55:00,377
2019-12-06 10:56:00,370
2019-12-06 10:57:00,386
2019-12-06 10:58:00,230
2019-12-06 10:59:00,208
2019-12-06 11:00:00,202
2019-12-06 11:01:00,316
2019-12-06 11:02:00,252
2019-12-06 11:03:00,222
2019-12-06 11:04:00,280
2019-12-06 11:05:00,218
2019-12-06 11:06:00,302
2019-12-06 11:07:00,262
2019-12-06 11:08:00,280
2019-12-06 11:09:00,222
2019-12-06 11:10:00,234
2019-12-06 11:11:00,220
2019-12-06 11:12:00,210
2019-12-06 11:13:00,236
2019-12-06 11:14:00,308
2019-12-06 11:15:00,348
2019-12-06 11:16:00,264
2019-12-06 11:17:00,268
2019-12-06 11:18:00,344
2019-12-06 11:19:00,252
2019-12-06 11:20:00,224
2019-12-06 11:21:00,242
2019-12-06 11:22:00,288
2019-12-06 11:23:00,246
2019-12-06 11:24:00,252
2019-12-06 11:25:00,190
2019-12-06 11:26:00,244
2019-12-06 11:27:00,350
2019-12-06 11:28:00,256
2019-12-06 11:29:00,270
2019-12-06 11:30:00,284
2019-12-06 11:31:00,300
2019-12-06 11:32:00,226
2019-12-06 11:33:00,306
2019-12-06 11:34:00,244
2019-12-06 11:35:00,322
2019-12-06 11:36:00,290
2019-12-06 11:37:00,252
2019-12-06 11:38:00,312
2019-12-06 11:39:00,180
2019-12-06 11:40:00,258
2019-12-06 11:41:00,264
2019-12-06 11:42:00,282
2019-12-06 11:43:00,304
2019-12-06 11:44:00,268
2019-12-06 11:45:00,300
2019-12-06 11:46:00,332
2019-12-06 11:47:00,256
2019-12-06 11:48:00,322
2019-12-06 11:49:00,324
2019-12-06 11:50:00,328
2019-12-06 11:51:00,234
2019-12-06 11:52:00,186
2019-12-06 11:53:00,274
2019-12-06 11:54:00,262
2019-12-06 11:55:00,198
2019-12-06 11:56:00,318
2019-12-06 11:57:00,312
2019-12-06 11:58:00,268
2019-12-06 11:59:00,258
2019-12-06 12:00:00,238
2019-12-06 12:01:00,244
2019-12-06 12:02:00,346
2019-12-06 12:03:00,318
2019-12-06 12:04:00,300
2019-12-06 12:05:00,306
2019-12-06 12:06:00,254
2019-12-06 12:07:00,298
2019-12-06 12:08:00,220
2019-12-06 12:09:00,190
2019-12-06 12:10:00,212
2019-12-06 12:11:00,266
2019-12-06 12:12:00,358
2019-12-06 12:13:00,224
2019-12-06 12:14:00,232
2019-12-06 12:15:00,270
2019-12-06 12:16:00,250
2019-12-06 12:17:00,318
2019-12-06 12:18:00,206
2019-12-06 12:19:00,260
2019-12-06 12:20:00,334
2019-12-06 12:21:00,270
2019-12-06 12:22:00,238
2019-12-06 12:23:00,198
2019-12-06 12:24:00,302
2019-12-06 12:25:00,326
2019-12-06 12:26:00,388
2019-12-06 12:27:00,350
2019-12-06 12:28:00,314
2019-12-06 12:29:00,262
2019-12-06 12:30:00,196
2019-12-06 12:31:00,330
2019-12-06 12:32:00,266
2019-12-06 12:33:00,240
2019-12-06 12:34:00,275
2019-12-06 12:35:00,260
2019-12-06 12:36:00,198
2019-12-06 12:37:00,214
2019-12-06 12:38:00,216
2019-12-06 12:39:00,248
2019-12-06 12:40:00,284
2019-12-06 12:41:00,178
2019-12-06 12:42:00,226
2019-12-06 12:43:00,280
2019-12-06 12:44:00,228
2019-12-06 12:45:00,266
2019-12-06 12:46:00,350
2019-12-06 12:47:00,196
2019-12-06 12:48:00,310
2019-12-06 12:49:00,334
2019-12-06 12:50:00,244
2019-12-06 12:51:00,302
2019-12-06 12:52:00,294
2019-12-06 12:53:00,302
2019-12-06 12:54:00,350
2019-12-06 12:55:00,222
2019-12-06 12:56:00,258
2019-12-06 12:57:00,284
2019-12-06 12:58:00,242
2019-12-06 12:59:00,262
2019-12-06 13:00:00,340
2019-12-06 13:01:00,318
2019-12-06 13:02:00,210
2019-12-06 13:03:00,252
2019-12-06 13:04:00,288
2019-12-06 13:05:00,286
2019-12-06 13:06:00,230
2019-12-06 13:07:00,278
2019-12-06 13:08:00,376
2019-12-06 13:09:00,266
2019-12-06 13:10:00,192
2019-12-06 13:11:00,246
2019-12-06 13:12:00,216
2019-12-06 13:13:00,198
2019-12-06 13:14:00,264
2019-12-06 13:15:00,208
2019-12-06 13:16:00,254
2019-12-06 13:17:00,252
2019-12-06 13:18:00,294
2019-12-06 13:19:00,362
2019-12-06 13:20:00,278
2019-12-06 13:21:00,280
2019-12-06 13:22:00,288
2019-12-06 13:23:00,328
2019-12-06 13:24:00,304
2019-12-06 13:25:00,254
2019-12-06 13:26:00,304
2019-12-06 13:27:00,340
2019-12-06 13:28:00,244
2019-12-06 13:29:00,228
2019-12-06 13:30:00,262
2019-12-06 13:31:00,260
2019-12-06 13:32:00,384
2019-12-06 13:33:00,332
2019-12-06 13:34:00,282
2019-12-06 13:35:00,226
2019-12-06 13:36:00,302
2019-12-06 13:37:00,368
2019-12-06 13:38:00,260
2019-12-06 13:39:00,208
2019-12-06 13:40:00,226
2019-12-06 13:41:00,232
2019-12-06 13:42:00,306
2019-12-06 13:43:00,290
2019-12-06 13:44:00,296
2019-12-06 13:45:00,298
2019-12-06 13:46:00,272
2019-12-06 13:47:00,336
2019-12-06 13:48:00,294
2019-12-06 13:49:00,256
2019-12-06 13:50:00,294
2019-12-06 13:51:00,328
2019-12-06 13:52:00,274
2019-12-06 13:53:00,288
2019-12-06 13:54:00,256
2019-12-06 13:55:00,178
2019-12-06 13:56:00,298
2019-12-06 13:57:00,228
2019-12-06 13:58:00,270
2019-12-06 13:59:00,196
2019-12-06 14:00:00,236
2019-12-06 14:01:00,310
2019-12-06 14:02:00,272
2019-12-06 14:03:00,188
2019-12-06 14:04:00,216
2019-12-06 14:05:00,264
2019-12-06 14:06:00,278
2019-12-06 14:07:00,144
2019-12-06 14:08:00,208
2019-12-06 14:09:00,242
2019-12-06 14:10:00,290
2019-12-06 14:11:00,210
2019-12-06 14:12:00,286
2019-12-06 14:13:00,222
2019-12-06 14:14:00,250
2019-12-06 14:15:00,370
2019-12-06 14:16:00,288
2019-12-06 14:17:00,178
2019-12-06 14:18:00,312
2019-12-06 14:19:00,160
2019-12-06 14:20:00,240
2019-12-06 14:21:00,258
2019-12-06 14:22:00,226
2019-12-06 14:23:00,290
2019-12-06 14:24:00,298
2019-12-06 14:25:00,314
2019-12-06 14:26:00,236
2019-12-06 14:27:00,270
2019-12-06 14:28:00,228
2019-12-06 14:29:00,300
2019-12-06 14:30:00,218
2019-12-06 14:31:00,272
2019-12-06 14:32:00,248
2019-12-06 14:33:00,302
2019-12-06 14:34:00,292
2019-12-06 14:35:00,226
2019-12-06 14:36:00,234
2019-12-06 14:37:00,266
2019-12-06 14:38:00,364
2019-12-06 14:39:00,204
2019-12-06 14:40:00,266
2019-12-06 14:41:00,242
2019-12-06 14:42:00,362
2019-12-06 14:43:00,300
2019-12-06 14:44:00,280
2019-12-06 14:45:00,272
2019-12-06 14:46:00,280
2019-12-06 14:47:00,358
2019-12-06 14:48:00,170
2019-12-06 14:49:00,224
2019-12-06 14:50:00,212
2019-12-06 14:51:00,258
2019-12-06 14:52:00,352
2019-12-06 14:53:00,214
2019-12-06 14:54:00,204
2019-12-06 14:55:00,296
2019-12-06 14:56:00,386
2019-12-06 14:57:00,272
2019-12-06 14:58:00,262
2019-12-06 14:59:00,338
2019-12-06 15:00:00,310
2019-12-06 15:01:00,232
2019-12-06 15:02:00,244
2019-12-06 15:03:00,234
2019-12-06 15:04:00,192
2019-12-06 15:05:00,242
2019-12-06 15:06:00,270
2019-12-06 15:07:00,292
2019-12-06 15:08:00,234
2019-12-06 15:09:00,198
2019-12-06 15:10:00,210
2019-12-06 15:11:00,234
2019-12-06 15:12:00,278
2019-12-06 15:13:00,166
2019-12-06 15:14:00,234
2019-12-06 15:15:00,266
2019-12-06 15:16:00,224
2019-12-06 15:17:00,270
2019-12-06 15:18:00,300
2019-12-06 15:19:00,442
2019-12-06 15:20:00,332
2019-12-06 15:21:00,262
2019-12-06 15:22:00,262
2019-12-06 15:23:00,308
2019-12-06 15:24:00,262
2019-12-06 15:25:00,298
2019-12-06 15:26:00,300
2019-12-06 15:27:00,272
2019-12-06 15:28:00,190
2019-12-06 15:29:00,190
2019-12-06 15:30:00,304
2019-12-06 15:31:00,330
2019-12-06 15:32:00,222
2019-12-06 15:33:00,306
2019-12-06 15:34:00,316
2019-12-06 15:35:00,354
2019-12-06 15:36:00,280
2019-12-06 15:37:00,268
2019-12-06 15:38:00,296
2019-12-06 15:39:00,230
2019-12-06 15:40:00,276
2019-12-06 15:41:00,250
2019-12-06 15:42:00,254
2019-12-06 15:43:00,248
2019-12-06 15:44:00,290
2019-12-06 15:45:00,246
2019-12-06 15:46:00,196
2019-12-06 15:47:00,230
2019-12-06 15:48:00,250
2019-12-06 15:49:00,254
2019-12-06 15:50:00,296
2019-12-06 15:51:00,312
2019-12-06 15:52:00,242
2019-12-06 15:53:00,304
2019-12-06 15:54:00,328
2019-12-06 15:55:00,224
2019-12-06 15:56:00,280
2019-12-06 15:57:00,256
2019-12-06 15:58:00,222
2019-12-06 15:59:00,310
2019-12-06 16:00:00,372
2019-12-06 16:01:00,314
2019-12-06 16:02:00,276
2019-12-06 16:03:00,198
2019-12-06 16:04:00,312
2019-12-06 16:05:00,274
2019-12-06 16:06:00,304
2019-12-06 16:07:00,326
2019-12-06 16:08:00,232
2019-12-06 16:09:00,188
2019-12-06 16:10:00,280
2019-12-06 16:11:00,218
2019-12-06 16:12:00,268
2019-12-06 16:13:00,270
2019-12-06 16:14:00,252
2019-12-06 16:15:00,244
2019-12-06 16:16:00,174
2019-12-06 16:17:00,216
2019-12-06 16:18:00,256
2019-12-06 16:19:00,208
2019-12-06 16:20:00,344
2019-12-06 16:21:00,306
2019-12-06 16:22:00,268
2019-12-06 16:23:00,264
2019-12-06 16:24:00,268
2019-12-06 16:25:00,250
2019-12-06 16:26:00,274
2019-12-06 16:27:00,164
2019-12-06 16:28:00,338
2019-12-06 16:29:00,168
2019-12-06 16:30:00,236
2019-12-06 16:31:00,254
2019-12-06 16:32:00,304
2019-12-06 16:33:00,294
2019-12-06 16:34:00,240
2019-12-06 16:35:00,334
2019-12-06 16:36:00,210
2019-12-06 16:37:00,234
2019-12-06 16:38:00,290
2019-12-06 16:39:00,258
2019-12-06 16:40:00,312
2019-12-06 16:41:00,380
2019-12-06 16:42:00,246
2019-12-06 16:43:00,260
2019-12-06 16:44:00,378
2019-12-06 16:45:00,238
2019-12-06 16:46:00,264
2019-12-06 16:47:00,262
2019-12-06 16:48:00,182
2019-12-06 16:49:00,304
2019-12-06 16:50:00,228
2019-12-06 16:51:00,286
2019-12-06 16:52:00,290
2019-12-06 16:53:00,254
2019-12-06 16:54:00,302
2019-12-06 16:55:00,230
2019-12-06 16:56:00,320
2019-12-06 16:57:00,240
2019-12-06 16:58:00,364
2019-12-06 16:59:00,246
2019-12-06 17:00:00,256
2019-12-06 17:01:00,302
2019-12-06 17:02:00,238
2019-12-06 17:03:00,304
2019-12-06 17:04:00,346
2019-12-06 17:05:00,338
2019-12-06 17:06:00,258
2019-12-06 17:07:00,254
2019-12-06 17:08:00,340
2019-12-06 17:09:00,388
2019-12-06 17:10:00,252
2019-12-06 17:11:00,258
2019-12-06 17:12:00,274
2019-12-06 17:13:00,302
2019-12-06 17:14:00,224
2019-12-06 17:15:00,280
2019-12-06 17:16:00,234
2019-12-06 17:17:00,236
2019-12-06 17:18:00,222
2019-12-06 17:19:00,278
2019-12-06 17:20:00,250
2019-12-06 17:21:00,336
2019-12-06 17:22:00,300
2019-12-06 17:23:00,230
2019-12-06 17:24:00,316
2019-12-06 17:25:00,252
2019-12-06 17:26:00,268
2019-12-06 17:27:00,324
2019-12-06 17:28:00,366
2019-12-06 17:29:00,260
2019-12-06 17:30:00,256
2019-12-06 17:31:00,254
2019-12-06 17:32:00,306
2019-12-06 17:33:00,274
2019-12-06 17:34:00,250
2019-12-06 17:35:00,170
2019-12-06 17:36:00,238
2019-12-06 17:37:00,220
2019-12-06 17:38:00,232
2019-12-06 17:39:00,400
2019-12-06 17:40:00,304
2019-12-06 17:41:00,250
2019-12-06 17:42:00,344
2019-12-06 17:43:00,246
2019-12-06 17:44:00,224
2019-12-06 17:45:00,194
2019-12-06 17:46:00,292
2019-12-06 17:47:00,300
2019-12-06 17:48:00,288
2019-12-06 17:49:00,212
2019-12-06 17:50:00,250
2019-12-06 17:51:00,208
2019-12-06 17:52:00,294
2019-12-06 17:53:00,258
2019-12-06 17:54:00,240
2019-12-06 17:55:00,212
2019-12-06 17:56:00,296
2019-12-06 17:57:00,290
2019-12-06 17:58:00,198
2019-12-06 17:59:00,328
2019-12-06 18:00:00,176
2019-12-06 18:01:00,238
2019-12-06 18:02:00,274
2019-12-06 18:03:00,186
2019-12-06 18:04:00,336
2019-12-06 18:05:00,254
2019-12-06 18:06:00,246
2019-12-06 18:07:00,210
2019-12-06 18:08:00,368
2019-12-06 18:09:00,372
2019-12-06 18:10:00,356
2019-12-06 18:11:00,390
2019-12-06 18:12:00,284
2019-12-06 18:13:00,378
2019-12-06 18:14:00,322
2019-12-06 18:15:00,236
2019-12-06 18:16:00,332
2019-12-06 18:17:00,240
2019-12-06 18:18:00,230
2019-12-06 18:19:00,208
2019-12-06 18:20:00,214
2019-12-06 18:21:00,266
2019-12-06 18:22:00,264
2019-12-06 18:23:00,300
2019-12-06 18:24:00,284
2019-12-06 18:25:00,288
2019-12-06 18:26:00,290
2019-12-06 18:27:00,240
2019-12-06 18:28:00,174
2019-12-06 18:29:00,236
2019-12-06 18:30:00,240
2019-12-06 18:31:00,306
2019-12-06 18:32:00,246
2019-12-06 18:33:00,164
2019-12-06 18:34:00,218
2019-12-06 18:35:00,344
2019-12-06 18:36:00,296
2019-12-06 18:37:00,244
2019-12-06 18:38:00,278
2019-12-06 18:39:00,184
2019-12-06 18:40:00,296
2019-12-06 18:41:00,226
2019-12-06 18:42:00,374
2019-12-06 18:43:00,308
2019-12-06 18:44:00,248
2019-12-06 18:45:00,272
2019-12-06 18:46:00,318
2019-12-06 18:47:00,268
2019-12-06 18:48:00,208
2019-12-06 18:49:00,328
2019-12-06 18:50:00,354
2019-12-06 18:51:00,300
2019-12-06 18:52:00,246
2019-12-06 18:53:00,266
2019-12-06 18:54:00,330
2019-12-06 18:55:00,354
2019-12-06 18:56:00,332
2019-12-06 18:57:00,244
2019-12-06 18:58:00,284
2019-12-06 18:59:00,116
